ssn,cc_num,gender,state,zip,city_pop,job,acct_num,profile,trans_num,trans_time,category,amt,is_fraud,distance_km,age,trans_month,trans_day,is_weekend,trans_time_group
213435959,60440218521,0,VA-MD,23456,437994,Education & Research Professionals,775350670225,adults 50up male urban,8a36c70243b8f5ec938f116fab0af609,15,travel,64.02,0,34.0,69.0,12,23,0,Day
118481888,4541025327577,1,NY,11229,2504700,Legal & Policy Professionals,203150859083,adults 2550 female urban,e432a10834a104f9419e448b8cea95a9,21,shopping_pos,122.4,0,26.0,38.0,1,4,1,Evening
797054321,3504898566693588,1,WA-OR,98947,2902,Miscellaneous & Low-Transaction Trades,277536774720,young adults female urban,45bc07ebf3ee7fcdd8a635b50d669251,22,health_fitness,49.57,0,86.0,20.0,6,20,1,Night
219385567,4395189516842503,1,NY,11358,219342,Agriculture & Horticulture Workers,426890065819,adults 2550 female urban,3bd3bc4ade1c89b4a22fcf2dfb3315aa,17,health_fitness,41.13,0,43.0,43.0,6,9,0,Evening
499715087,3500542518868906,1,MI-IN-MN-WI,46201,910148,Transportation & Logistics Workers,840332166201,adults 50up female urban,f062dbd8487b302ea6e24e7f25266783,19,kids_pets,29.23,0,84.0,47.0,9,26,1,Evening
517676179,213168773355688,0,IL-OH,62353,5637,Science & Environmental Specialists,961756934117,adults 50up male urban,f90654f41ab105af4ef6645e1e0f59b2,1,food_dining,9.16,0,57.0,72.0,3,26,0,Night
277224553,4098826651828267924,1,CA,91789,43079,Finance & Banking Professionals,580739534091,adults 2550 female urban,46c52bcb391695598b3c8c7e6c220ab5,20,food_dining,55.64,0,102.0,46.0,5,6,0,Evening
863760842,4179789124883971,1,CA,91304,77086,Miscellaneous & Low-Transaction Trades,113917007014,young adults female urban,56f6ca4c5e9e331fd80e2c957d2e2770,16,home,27.24,0,91.0,17.0,8,2,1,Evening
314175223,4100738419838593270,0,IL-OH,44077,56491,Finance & Banking Professionals,66657786144,young adults male urban,4eede8f264315cb35462c0edd2c8f5f9,23,health_fitness,5.46,0,90.0,21.0,7,15,0,Night
620202918,6592624945147542,1,NY,11560,6464,Sales & Marketing Professionals,76513338142,adults 2550 female urban,a5636a54c31d4ae9cac44a60b3dbe5c8,18,home,13.51,0,41.0,40.0,8,13,0,Evening
82292809,2720838314548452,1,IL-OH,60018,89789,Legal & Policy Professionals,829577385306,adults 2550 female urban,e2c4b8e793964163c4d0e8f80432ab19,23,personal_care,55.48,0,91.0,36.0,12,9,0,Night
836156783,4510763364696,0,CA,95969,27549,Sales & Marketing Professionals,125048662059,young adults male urban,45d2200d29e895026304d3d3e06d5ae2,22,travel,8.24,0,46.0,18.0,12,30,0,Night
117029885,4872191630916512,1,CA,93636,98719,Legal & Policy Professionals,496105650286,adults 50up female urban,4d3903722ad2755c7c55299f2f66d820,23,home,95.68,0,105.0,81.0,7,30,0,Night
688900558,4800219041943,0,NY,11720,29189,Science & Environmental Specialists,674521750821,adults 50up male urban,27c0260a79616d91a8db6fa060fd2947,22,home,25.8,0,86.0,53.0,7,19,1,Night
528645134,3524657010090809,0,GA-NC-SC,30120,60163,Finance & Banking Professionals,260297638048,adults 50up male urban,61bc03987d895d990c305097c6d671e6,19,health_fitness,58.9,0,76.0,54.0,5,4,0,Evening
745438335,6512658384662378,1,TX,75181,163734,Medical & Healthcare Specialists,426457459826,adults 2550 female urban,67375913d629ddc743b518bca5a12f8d,19,food_dining,39.55,0,22.0,35.0,5,3,1,Evening
704713568,2709422225831755,0,MO-IA-KS,50250,2330,Miscellaneous & Low-Transaction Trades,277600923202,adults 50up male rural,1e92a8d5471acba7b300587669f3b789,19,personal_care,6.59,0,85.0,51.0,12,8,0,Evening
141148002,3567214861358469,0,Low-Volume Mixed,2840,24727,Psychology & Social Service Workers,211943738148,adults 2550 male urban,0cd664fec2d1ab4bc4cbf11eacf7a4db,18,travel,7.89,0,78.0,31.0,12,26,1,Evening
564288746,30443081836328,1,MI-IN-MN-WI,47130,44722,Finance & Banking Professionals,182578198204,adults 2550 female urban,980ee671a6dbdec79cc1f998a95a063b,16,health_fitness,9.53,0,89.0,23.0,6,15,0,Evening
199977125,676300094528,0,TN-KY-AL-LA-MS-AR,70058,39887,Miscellaneous & Low-Transaction Trades,655665306299,adults 2550 male urban,5dc109dd91ff483354150ee64e0bd05a,22,health_fitness,21.33,0,28.0,28.0,7,14,0,Night
717141295,180081952968073,0,TN-KY-AL-LA-MS-AR,70117,382333,Engineering & Technical Experts,826029088861,adults 2550 male urban,36895b518472800bd92902febda5e73d,23,food_dining,3.12,0,74.0,38.0,5,31,1,Night
457111575,213151985458292,0,PA-NJ,16239,4172,Transportation & Logistics Workers,31830500053,young adults male urban,ed116c81a542af5716c4e7fd3724077c,23,health_fitness,3.48,0,94.0,20.0,7,4,1,Night
26047512,4832684583057481,1,New England High,1040,39880,IT & Technology Specialists,839286259011,adults 2550 female urban,1f5a057172d4d5892cccde5df9c3634a,17,food_dining,4.39,0,85.0,43.0,5,7,0,Evening
416928840,30574922200843,0,GA-NC-SC,27610,489514,Sales & Marketing Professionals,148077818731,adults 50up male urban,9f0dd6f1cf27c718a9c413df8a308a06,13,kids_pets,56.42,0,8.0,60.0,10,16,0,Day
472756068,630468884030,1,GA-NC-SC,29464,72374,Engineering & Technical Experts,535868245653,adults 50up female urban,7cd46510a4a1d9e3f5fd845b3987301a,19,kids_pets,37.64,0,91.0,76.0,9,19,1,Evening
487334830,4347550136763636,1,PA-NJ,7840,29849,Education & Research Professionals,765043029031,adults 2550 female urban,b8db255955844ff855083636d7f0044c,14,home,70.41,0,113.0,34.0,7,11,1,Day
319059532,2239695047519026,0,MI-IN-MN-WI,46526,56775,Science & Environmental Specialists,814451996918,adults 2550 male urban,4f17b02827f73f21ddd0436b51bd9e8b,13,food_dining,92.14,0,82.0,39.0,4,15,0,Day
422399497,4514220807397760,1,CA,90066,2383912,Miscellaneous & Low-Transaction Trades,568694504883,adults 50up female urban,18c508f8415d51c5df69155d379967d6,14,personal_care,91.13,0,106.0,62.0,12,2,0,Day
6071696,2225934158221213,1,NY,11520,43341,Medical & Healthcare Specialists,411465681342,adults 2550 female urban,1522dd5e786e8660aaedb1be02cb429e,21,home,20.3,0,82.0,37.0,8,18,0,Evening
687137875,503803174823,1,GA-NC-SC,30655,39269,Engineering & Technical Experts,48310993767,adults 50up female urban,7ceae580a981e9dcbdfa5134739e76fd,18,personal_care,2.11,0,127.0,78.0,11,6,0,Evening
261217149,2710384227362733,0,VA-MD,23223,536907,Psychology & Social Service Workers,407292316883,young adults male urban,6a96be0fa31786d0434fcabb95c6ab96,15,food_dining,7.87,0,97.0,18.0,5,6,0,Day
418621595,180074658294449,1,FL,32824,878243,Engineering & Technical Experts,901749212595,adults 2550 female urban,5533b777596e0a3568790eb96f09772b,17,entertainment,18.79,0,79.0,28.0,1,21,0,Evening
493536060,587612204707,0,PA-NJ,7840,29849,Science & Environmental Specialists,268020513827,adults 2550 male urban,d762641281e80ddcb4bbe420dbb28287,22,shopping_pos,4.69,0,39.0,36.0,1,26,1,Night
711478200,4277134461730,1,GA-NC-SC,28704,18821,Engineering & Technical Experts,665712515042,adults 50up female urban,499fb693dff39aab60e4a57355a816cc,11,entertainment,9.98,0,104.0,67.0,1,31,0,Day
745913734,6011086920046060,1,Low-Volume Mixed,58103,107957,Hospitality & Tourism Workers,234964393934,adults 2550 female urban,acc1bf393df912a3ed0d97374a1bfe9a,18,personal_care,6.17,0,77.0,28.0,11,23,0,Evening
337032036,213199909101027,1,FL,33884,95906,Transportation & Logistics Workers,613135053049,adults 50up female urban,c3656214a8cf36ebdbe7b2a58499eb68,13,home,41.61,0,115.0,58.0,8,6,0,Day
765014502,180026399826699,1,Low-Volume Mixed,96818,403114,Miscellaneous & Low-Transaction Trades,324885429452,adults 2550 female urban,32f2f27f6b1d087576e9070edc2e7eb5,14,health_fitness,9.83,0,58.0,40.0,6,17,0,Day
487348814,3587700691843452,0,TN-KY-AL-LA-MS-AR,70818,378909,Finance & Banking Professionals,924249371722,adults 50up male urban,2d9143fb4c546264465dc4d42a0a906d,14,personal_care,8.38,0,23.0,53.0,11,14,1,Day
144728348,4568340954489023,1,PA-NJ,7102,277237,Psychology & Social Service Workers,65696904603,adults 2550 female urban,b2910a28b2a38b449fe6615e4ed7716b,17,kids_pets,36.49,0,123.0,40.0,9,13,1,Evening
180798140,36201984040727,1,GA-NC-SC,28110,76676,Education & Research Professionals,97256930229,adults 2550 female urban,7687e794af83985f0099bf845f4905fd,14,kids_pets,43.45,0,66.0,27.0,8,30,1,Day
405601307,3581674623466227,0,PA-NJ,8205,38633,Hospitality & Tourism Workers,740721747460,adults 2550 male urban,b3ba0637f65ac23d342c928c671076e6,22,kids_pets,21.5,0,3.0,34.0,11,3,0,Night
161926175,4411925241265506,0,GA-NC-SC,29841,46944,Engineering & Technical Experts,909323950735,adults 2550 male urban,57535cf57f6c3fc5ea8f0c96d3011073,19,travel,7.64,0,83.0,31.0,12,22,0,Evening
270962695,4302149675678057495,1,TN-KY-AL-LA-MS-AR,70586,20313,Education & Research Professionals,153436779119,adults 2550 female urban,e88b7e82dd6b46736f6263fd41c109ae,21,personal_care,4.48,0,11.0,38.0,12,6,1,Evening
426786426,3523126961115974,1,MI-IN-MN-WI,53209,817312,Miscellaneous & Low-Transaction Trades,887846260152,adults 2550 female urban,5dd800418a600afaad3b30d8b1d64f86,17,home,6.53,0,42.0,45.0,7,2,0,Evening
179042727,2449841539664021,0,AZ-NV-CO-UT,80550,20675,Hospitality & Tourism Workers,2851771848,adults 50up male urban,8af915b3a2cb916a5e9907bdea1f800a,17,kids_pets,4.03,0,83.0,47.0,8,11,0,Evening
529485022,6586438197619209,1,PA-NJ,15801,19270,Sales & Marketing Professionals,324776258424,adults 2550 female urban,5a801c9bd5a0395a0994772545848f43,18,food_dining,232.07,0,46.0,34.0,3,31,0,Evening
437801359,343164227261898,0,MI-IN-MN-WI,55119,753116,Science & Environmental Specialists,450172344795,adults 50up male urban,d661c1aaab41d1a8b79b1149cc8da5fd,20,travel,82.71,0,56.0,51.0,12,18,0,Evening
514542104,3573858593331004,0,TX,76513,34172,Psychology & Social Service Workers,274628914650,young adults male urban,0393ec0cc8b50dfff26d4f8d05dd5cbf,21,entertainment,77.59,0,104.0,19.0,3,21,1,Evening
254554669,60488194063,1,WA-OR,97223,841711,Engineering & Technical Experts,298020665315,adults 50up female urban,91e46293348e482c33edff166dc740f7,21,personal_care,107.37,0,30.0,59.0,11,16,0,Evening
716344722,2360557839841151,0,TX,76901,103927,Finance & Banking Professionals,194050217657,adults 50up male urban,14bac443f7a9c1d12c252b3542f41712,22,personal_care,50.63,0,68.0,84.0,11,14,1,Night
40328407,4323288579305270,1,PA-NJ,8312,7875,Medical & Healthcare Specialists,485322231986,adults 2550 female urban,bc727931c8e4692f9796e72d674c531a,16,entertainment,707.69,0,105.0,30.0,3,15,1,Evening
403166040,6011634867595431,1,CA,93436,57355,Agriculture & Horticulture Workers,789574527592,adults 2550 female urban,4939ee8d1de51e4a946d37bfefd69a67,20,home,26.21,0,64.0,24.0,7,31,0,Evening
824117538,60487369302,1,PA-NJ,19312,11539,Media & Creative Professionals,131844676074,adults 2550 female urban,9bc002fac4e3440beeb50f02a9641a7d,21,entertainment,20.78,0,136.0,35.0,3,4,0,Evening
788150164,4988633013174349415,1,AZ-NV-CO-UT,85745,865276,Media & Creative Professionals,391981736305,young adults female urban,4fbb8568aac216488a96c1576efd1ee4,13,entertainment,2.29,0,101.0,17.0,3,6,0,Day
762893314,502045224412,0,TX,77006,2906700,Medical & Healthcare Specialists,925140872542,adults 2550 male urban,20094aa8afbaf03e074a14cf1b8854ad,17,food_dining,2.63,0,19.0,39.0,4,12,1,Evening
816931251,6583233738100576,1,CA,95838,757530,Science & Environmental Specialists,636380405360,adults 2550 female urban,36c9ca99349a7855d66f3ce64989510e,14,personal_care,152.45,0,84.0,30.0,11,8,1,Day
178480003,4448835360549167,1,Low-Volume Mixed,73115,640470,Agriculture & Horticulture Workers,51620132845,young adults female urban,d28e7e2ce40c61da8f556bbdcfaaf6ce,15,travel,63.47,0,108.0,20.0,12,26,1,Day
844945195,180027737565791,0,MI-IN-MN-WI,54154,5548,Finance & Banking Professionals,447080344427,adults 50up male urban,080b098aea173d574166e7dc20f7861f,15,home,15.85,0,62.0,52.0,7,8,0,Day
105258206,3533218802476612,1,GA-NC-SC,29650,75476,Miscellaneous & Low-Transaction Trades,198012870824,adults 2550 female urban,c3a532755d14d91ee3a8b93dd6ea2348,12,home,2.78,0,69.0,27.0,8,11,0,Day
314701492,4946353050560,1,MI-IN-MN-WI,55403,1022298,Finance & Banking Professionals,597423020761,adults 50up female urban,dcecd2f8c5ded12b8cba93b7032a6e85,13,personal_care,7.0,0,38.0,48.0,11,11,0,Day
583621372,4977532300080655,1,CA,95630,72180,Medical & Healthcare Specialists,730060976123,adults 50up female urban,96b7b048edb3306c826b5181626851c3,2,food_dining,75.9,0,74.0,61.0,3,21,1,Night
803694592,4238333274926410,0,TN-KY-AL-LA-MS-AR,72802,39658,Science & Environmental Specialists,946453161724,adults 2550 male urban,da69e3a60237305a7e56aaeebd3cc018,19,home,7.57,0,114.0,22.0,8,27,0,Evening
204941169,4244526936570266932,0,TX,77479,149159,Miscellaneous & Low-Transaction Trades,806699946890,adults 50up male urban,b29ca54f6f97566aab796b773580b73e,17,kids_pets,111.47,0,108.0,72.0,9,17,0,Evening
439682102,676167174769,1,IL-OH,60053,23260,Media & Creative Professionals,431426965075,adults 2550 female urban,603041570a1b2069255e75012d23ea3a,23,kids_pets,28.61,0,69.0,36.0,10,29,0,Night
730911552,2309528856181577,1,IL-OH,61548,12085,Engineering & Technical Experts,802623843266,adults 2550 female urban,c26583aa539aa77bcc3976ee0cec6027,19,shopping_pos,9.01,0,61.0,23.0,1,8,0,Evening
382245588,6011884707117637,1,IL-OH,60661,2680484,IT & Technology Specialists,992101870127,young adults female urban,e5d9a8a9cfe9effaeeb09771eab1a2cb,15,entertainment,53.97,0,35.0,18.0,2,3,0,Day
242245711,3582109330807644,0,TX,77079,2906700,Finance & Banking Professionals,702061372783,adults 2550 male urban,32d90c412ffbcc722423c8750d944f44,16,food_dining,42.85,0,136.0,23.0,4,8,0,Evening
351083920,676150096912,1,IL-OH,44621,4624,Miscellaneous & Low-Transaction Trades,655742858958,adults 50up female urban,b3d70be0bc1f932a9d962128c613e71f,9,entertainment,64.95,0,94.0,56.0,1,4,1,Day
530699905,4437518669403,1,TN-KY-AL-LA-MS-AR,72007,6708,Sales & Marketing Professionals,293989509811,young adults female urban,e26243e178731de4698be026d7c81665,22,shopping_pos,15.12,0,92.0,20.0,1,13,0,Night
75918574,4515623870709,0,IL-OH,60004,79890,Medical & Healthcare Specialists,569729029077,adults 2550 male urban,a853efa2e5e2c7ccd0381d3a3fde2593,15,kids_pets,8.04,0,90.0,33.0,10,7,0,Day
136894442,344133094426875,1,CA,91977,67264,Transportation & Logistics Workers,315125573178,adults 50up female urban,8d09304e7eca4c3bfbdd09ab9a86b70b,9,food_dining,5.21,0,114.0,47.0,3,14,1,Day
431283568,573759402205,1,MI-IN-MN-WI,53219,817312,Sales & Marketing Professionals,463476319930,adults 2550 female urban,4b2b051da962ed5affd754da1bedc1d9,16,entertainment,27.28,0,107.0,23.0,2,29,1,Evening
285311523,60479205936,1,MO-IA-KS,65591,1512,IT & Technology Specialists,767303675110,adults 50up female rural,a6887c3b074f9afcd9992f71a2fde3e9,15,health_fitness,3.13,0,101.0,51.0,5,13,0,Day
721866799,3582751419569726,0,FL,34746,228365,Engineering & Technical Experts,11288989988,adults 2550 male urban,3ca2425b7bc18c29981e879095616ed9,18,travel,23.42,0,79.0,44.0,12,23,0,Evening
472205956,4608420410794259860,1,Low-Volume Mixed,5730,302,Education & Research Professionals,80491345381,adults 2550 female rural,30ca24d963ae3123e1e4e7576bfe2aa1,12,shopping_pos,4.06,0,121.0,23.0,1,9,0,Day
330433346,6011431284595650,0,IL-OH,62205,58304,Executive & Senior Management,25755233342,adults 2550 male urban,06ba6f389269cbb7cdce313f6d2a5b78,14,entertainment,1624.36,0,92.0,23.0,4,4,1,Day
89501729,213178573294888,1,NY,11230,2504700,Science & Environmental Specialists,56081797533,adults 2550 female urban,845c0abfff103c6152020e697aca25c2,14,health_fitness,5.01,0,104.0,23.0,6,20,1,Day
259646951,30040395206345,1,NY,10562,31796,Education & Research Professionals,222934068956,adults 2550 female urban,0bcfad7fc7f9eddc0b9042643a4aca92,13,kids_pets,9.8,0,96.0,37.0,10,27,0,Day
383257187,180030701316886,0,CA,92545,117746,Legal & Policy Professionals,280897464967,adults 2550 male urban,ac9d1f139282087b150f365af556578a,14,food_dining,1.53,0,39.0,22.0,5,26,0,Day
821779240,4715075529678610970,1,TN-KY-AL-LA-MS-AR,38017,48642,Transportation & Logistics Workers,44015631393,adults 50up female urban,b9fd474e31e03ae9494b1f321c04cbf0,22,home,3.56,0,86.0,55.0,7,10,0,Night
509378620,4110577308582432,0,GA-NC-SC,28083,49010,Medical & Healthcare Specialists,390250284488,young adults male urban,149e90125e58d93cc81692bd2c1a509a,18,entertainment,9.32,0,21.0,21.0,2,15,1,Evening
761147498,4374602076692,0,MI-IN-MN-WI,47562,4658,Media & Creative Professionals,459776659524,adults 2550 male urban,9d6a748f4d70f9b43e6fb3587aea0a13,20,home,35.07,0,64.0,24.0,9,1,0,Evening
740171671,213199670393282,0,GA-NC-SC,27455,305168,Finance & Banking Professionals,955361980408,adults 50up male urban,6f18c39412f8fdd6d6ca59629e9f929c,15,travel,3.85,0,73.0,68.0,12,24,0,Day
812501949,30487266398737,1,TN-KY-AL-LA-MS-AR,39307,67084,Education & Research Professionals,504696929550,adults 2550 female urban,61faba2226ddb6350bcb8f6ef2782219,13,personal_care,56.43,0,85.0,24.0,12,20,1,Day
290444010,3571440816462619,1,MI-IN-MN-WI,49421,5991,Miscellaneous & Low-Transaction Trades,287221468059,adults 50up female urban,d64934610a2b0f568911b29b6bcbbea1,16,kids_pets,19.59,0,88.0,71.0,9,7,0,Evening
639315441,6580363836472248,1,PA-NJ,15470,982,Executive & Senior Management,708116317402,young adults rural,12bfd90cf8df6b8acdd27787c7fdcf08,15,health_fitness,22.09,0,122.0,17.0,8,20,0,Day
440494735,639016259538,0,VA-MD,24534,1740,Education & Research Professionals,471656785169,adults 50up male rural,4e1e51e48bbb15b810603f871f01b7bf,22,health_fitness,55.95,0,56.0,56.0,6,19,0,Night
467813085,630417435884,0,AZ-NV-CO-UT,80525,175625,Engineering & Technical Experts,862371996102,adults 2550 male urban,ff63f381d09fe298ee9bdb1fe6021a3c,21,home,4.76,0,74.0,29.0,8,21,0,Evening
366541570,2485296643691185,1,CA,91321,34882,Hospitality & Tourism Workers,161349652467,adults 2550 female urban,8b4c45f37ad6ff134e742a777cb31c40,22,entertainment,204.25,0,25.0,43.0,3,12,0,Night
432809752,373068885230611,1,Low-Volume Mixed,25570,6640,IT & Technology Specialists,327199242757,adults 2550 female urban,fb80e91d415ac29c0d14e8abf84ae8b0,18,home,126.89,0,31.0,40.0,8,5,0,Evening
117085883,213122694293783,1,MI-IN-MN-WI,47304,93768,Miscellaneous & Low-Transaction Trades,993412414311,adults 2550 female urban,082219ecd0245e7257c2c19b994939c4,18,entertainment,156.01,0,68.0,37.0,2,16,1,Evening
746873637,4694757401139918,0,MO-IA-KS,67005,16535,Education & Research Professionals,637219745491,young adults male urban,30e4220655bab4af7cb481d072fac7a8,12,entertainment,14.83,0,93.0,19.0,2,8,1,Day
498557900,4005214107071635,1,CA,94596,82557,Finance & Banking Professionals,410294301577,adults 2550 female urban,8804cb5fc45385ecdc392eef028fe2d3,18,kids_pets,44.49,0,82.0,43.0,9,10,0,Evening
764465830,4672639335957746,0,PA-NJ,7920,26747,Hospitality & Tourism Workers,559171025928,adults 50up male urban,43044c9587cb7f51c23fd70bf3db9bc2,17,travel,60.28,0,31.0,51.0,12,27,1,Evening
24857058,5495973725303159,0,MI-IN-MN-WI,48370,24840,Psychology & Social Service Workers,640212899212,adults 2550 male urban,7059138f285eaa64238a5fa14a9a39f1,12,health_fitness,23.36,0,48.0,39.0,7,11,1,Day
733970110,180075509676585,0,VA-MD,22903,112588,Miscellaneous & Low-Transaction Trades,900125938761,young adults male urban,9a1bda1cc30f4ceceaf680f7e5613433,21,personal_care,53.71,0,86.0,22.0,11,28,1,Evening
12714649,340418079024330,0,TN-KY-AL-LA-MS-AR,71603,51670,Sales & Marketing Professionals,649766184933,young adults male urban,82934f426884e607e91571a22abd15ed,21,food_dining,5.59,0,103.0,19.0,4,21,0,Evening
315286788,3571503295603738,0,FL,33026,420284,Executive & Senior Management,666757293417,adults 50up male urban,1e25df495dc6db691a902aed4540bc80,9,food_dining,47.2,0,133.0,53.0,3,19,0,Day
766095924,341655415320380,1,FL,34231,232625,Engineering & Technical Experts,341856460340,adults 50up female urban,9f76a04410580a62f8d4d84cea3e6e5f,22,travel,47.71,0,37.0,59.0,12,29,0,Night
824245559,4011667551153913610,0,VA-MD,23114,88279,Engineering & Technical Experts,313391261479,adults 50up male urban,40298d06af43b26961af33776cedecb5,17,personal_care,10.54,0,30.0,55.0,11,26,0,Evening
492805659,2233884437946611,0,Low-Volume Mixed,88001,143900,Executive & Senior Management,9514240543,adults 2550 male urban,a08e7e1ae3babfd4ada949cc79777409,22,entertainment,3.08,0,53.0,23.0,2,6,0,Night
787112432,346858643311453,0,CA,92570,106213,Engineering & Technical Experts,402011338460,adults 2550 male urban,af9a1783881f2e76caeeba970067df19,16,home,1.61,0,56.0,45.0,8,9,1,Evening
781754750,3592984783501698,0,IL-OH,44131,20469,Executive & Senior Management,451273186662,adults 2550 male urban,d5d7be9881a3d1bc4d21c537d207e24c,21,food_dining,2071.38,0,122.0,27.0,4,30,0,Evening
586422519,4074018010550718,1,TX,75751,24239,Hospitality & Tourism Workers,873149540138,adults 2550 female urban,de8d9b565a32da8f39829b6b41de771c,20,kids_pets,11.72,0,79.0,38.0,10,4,1,Evening
645388182,30291095965678,0,NY,14092,11086,Media & Creative Professionals,28287000294,adults 50up male urban,93ba4e288ba02d30139a859feffb2329,1,entertainment,6.09,0,73.0,71.0,2,1,1,Night
702153994,3508188659944007,0,TN-KY-AL-LA-MS-AR,37115,37316,Transportation & Logistics Workers,255192336038,adults 2550 male urban,56b9a851ee01d7c0ac3670d938505955,16,food_dining,1.45,0,82.0,28.0,5,14,0,Evening
523993326,38056744996552,0,PA-NJ,17870,14564,Medical & Healthcare Specialists,438667039041,adults 2550 male urban,1b4d9b99af163c479e1eb4f02539972a,23,personal_care,64.4,0,66.0,33.0,12,18,0,Night
609614772,564471349360,0,IL-OH,43460,6289,Education & Research Professionals,317489104406,young adults male urban,b0a1960bfe679335e50fdf0ef2681993,15,entertainment,6.07,0,12.0,14.0,3,8,1,Day
325536640,30073931492418,1,Low-Volume Mixed,19802,215619,Finance & Banking Professionals,490531699403,young adults female urban,919aa2e199ff3567c7f499c334d751f3,18,kids_pets,12.72,0,60.0,17.0,9,25,0,Evening
717457506,4489388469236138,0,PA-NJ,15301,49331,Transportation & Logistics Workers,948962130155,adults 2550 male urban,6811c468c875178a9837c73a0cb63cca,22,home,2.15,0,55.0,25.0,8,21,0,Night
18292750,6553180576310104,1,Low-Volume Mixed,73099,57492,Legal & Policy Professionals,440324572596,adults 50up female urban,035058fb75d5b405b83aa7c5166c0aa4,1,entertainment,1.65,0,70.0,79.0,1,18,1,Night
876376336,2254002264518403,0,NY,11561,37280,Media & Creative Professionals,978450932961,adults 2550 male urban,5c91743152abc9c061cc9425ef4cf38d,14,kids_pets,95.22,0,100.0,27.0,11,14,1,Day
491097774,4790277469898,1,IL-OH,62704,141894,Media & Creative Professionals,204085160263,adults 2550 female urban,0c9469e947d469f05e6c1f23cf5d9aa8,15,food_dining,57.08,0,116.0,38.0,5,9,1,Day
233314417,213109651310510,0,PA-NJ,15601,59483,Medical & Healthcare Specialists,908146035569,young adults male urban,40dcbfda861c4299b15fc5010adbdd45,12,kids_pets,55.96,0,124.0,21.0,9,27,1,Day
658974762,3537909229247174,0,Low-Volume Mixed,2919,28790,Sales & Marketing Professionals,976580179305,adults 50up male urban,ad3d4162db3617e28c426cdd3d073b3e,17,home,10.15,0,115.0,48.0,7,5,1,Evening
467010426,4991743175008,1,MO-IA-KS,65721,28550,Media & Creative Professionals,315579120065,adults 2550 female urban,9b1ad63d7bcde283dc41b83443f77a4e,23,kids_pets,258.72,0,53.0,44.0,9,15,0,Night
11789505,6011758872977290,1,Low-Volume Mixed,5836,1068,Engineering & Technical Experts,500303488880,adults 2550 female rural,2594ed27bf7871aad37fd32369d6e546,15,kids_pets,9.74,0,33.0,33.0,10,5,0,Day
629470670,3523594021698067,0,WA-OR,98030,147876,Sales & Marketing Professionals,539729262812,adults 2550 male urban,4802c78b79b95493b0360ab32f595242,22,personal_care,8.49,0,52.0,26.0,12,8,0,Night
545506162,577473389143,0,MO-IA-KS,63385,35750,Medical & Healthcare Specialists,794209563700,young adults male urban,b94b1b1bae7f10a201c7fdd1456a90d0,19,shopping_pos,2.58,0,86.0,15.0,1,28,0,Evening
27959721,30083849239595,0,CA,90201,101279,IT & Technology Specialists,490943880882,adults 2550 male urban,f9d92b765643f195f004024b763bfb40,18,entertainment,4.28,0,27.0,41.0,2,12,0,Evening
614473690,180046441133977,0,NY,10552,67100,Hospitality & Tourism Workers,77214010245,adults 2550 male urban,0d7a42b109999080c5e2bdf2a6b03372,14,home,4.45,0,55.0,43.0,7,23,0,Day
381880954,4062898240425144,1,GA-NC-SC,29405,71702,Finance & Banking Professionals,365022816341,adults 50up female urban,16728a958d26e7ffce55d5fa7c9ade63,13,food_dining,229.55,0,106.0,73.0,4,7,0,Day
198684066,3531153889793393,1,MI-IN-MN-WI,55426,1022298,Engineering & Technical Experts,345614148277,adults 50up female urban,7448e8244889d810e74a284a5d464eb2,13,health_fitness,7.76,0,64.0,65.0,5,31,1,Day
350093299,4409053943855880,1,IL-OH,61570,1879,Education & Research Professionals,731685865100,adults 2550 female rural,83385a721b13d6e21fdbbb6fbb4b36e4,15,shopping_pos,25.83,0,85.0,44.0,1,6,0,Day
359511692,4294419282291904,1,AZ-NV-CO-UT,89142,1417793,Science & Environmental Specialists,667567634398,adults 2550 female urban,542ea950c31e16057c0fb6cafa0ba39c,17,food_dining,77.8,0,108.0,29.0,5,8,0,Evening
2995955,3525524681542386,1,TN-KY-AL-LA-MS-AR,37830,29700,Science & Environmental Specialists,716176390837,adults 50up female urban,ef4dc949b8b5f1d1c5f75338521492d8,18,health_fitness,4.94,0,65.0,57.0,6,5,0,Evening
592438080,4276390008219,0,IL-OH,45309,12123,Finance & Banking Professionals,434637354631,adults 2550 male urban,a72d225e71cc426bd206522be55a8deb,20,health_fitness,31.87,0,126.0,42.0,6,6,1,Evening
370113272,2235611702784734,1,CA,94014,107941,Executive & Senior Management,767124752492,adults 50up female urban,d665a44ee2f65dda0b78fd0ffc139153,18,personal_care,20.77,0,64.0,62.0,11,21,1,Evening
387291273,502013091900,1,NY,11364,34555,Media & Creative Professionals,763652416291,adults 2550 female urban,7b80d010b9b26e17784997e07355e327,20,food_dining,5.5,0,65.0,28.0,4,28,0,Evening
377597354,4414022695620,1,MO-IA-KS,52033,3202,Legal & Policy Professionals,321109040950,adults 2550 female urban,5e25150c8a3d2e32c2b49e3543fb0804,19,home,251.28,0,110.0,22.0,8,23,1,Evening
18929695,577120288771,0,CA,91941,69848,Sales & Marketing Professionals,618788727578,adults 2550 male urban,6e7e9c7c4cbe06881ac44da9e04b9ddb,14,kids_pets,9.86,0,23.0,28.0,10,1,0,Day
